x_left,y_left,z_left,x_right,y_right,z_right,x_center,y_center,z_center,lon_center,lat_center
398.12018252369,114.399693494426,-1.2147349359109,410.26119326965,105.590842373736,1.2147349359109,403.928746194347,110.185318458413,0.283271244704373,-86.2308940479686,39.7891111759359
401.815832445794,119.826064147742,-1.2147349359109,414.406817569484,111.673328802164,1.2147349359109,407.893317840856,115.89085737039,0.296771129121571,-86.2308476410277,39.7891624951352
405.459432312076,125.595434140144,-1.2147349359109,418.183426201082,117.651884586417,1.2147349359109,411.665394123116,121.721071608649,0.31065334099858,-86.2308034873241,39.7892149357427
409.240551789261,131.564302087747,-1.2147349359109,421.828758832032,123.407277909266,1.2147349359109,415.37963583273,127.586240970589,0.311938098990905,-86.2307600105979,39.7892676907585
413.00650917682,137.359608115335,-1.2147349359109,425.632239141315,129.26078456721,1.2147349359109,419.079655058466,133.463965089916,0.293269907741873,-86.2307167003518,39.7893205586996
416.459796665948,142.989731103183,-1.2147349359109,429.459563912208,135.506012004829,1.2147349359109,422.648372404609,139.427085590433,0.27896519547337,-86.2306749270481,39.7893741947495
419.484618464928,148.734247518494,-1.2147349359109,432.933805281306,142.092005880449,1.2147349359109,425.952393839615,145.539963174084,0.29194874088771,-86.2306362521189,39.7894291778085
422.384569422316,154.820438163148,-1.2147349359109,436.014487956281,148.557426047762,1.2147349359109,428.985094517792,151.78746562336,0.300654795757813,-86.2306007531107,39.7894853717682
425.118652538636,160.990897793825,-1.2147349359109,438.913397990691,155.099802996335,1.2147349359109,431.797934488061,158.138486832528,0.300870812694092,-86.2305678276625,39.7895424968405
427.689759990168,167.2386824256,-1.2147349359109,441.634511680475,161.712028800152,1.2147349359109,434.430106765597,164.567314532865,0.298902079878403,-86.2305370170039,39.7896003217533
430.100541700148,173.556452575511,-1.2147349359109,444.181504809839,168.386686826124,1.2147349359109,436.899522127422,171.060235813401,0.297657195408611,-86.2305081114819,39.789658723164
432.353878303777,179.937668788886,-1.2147349359109,446.558245750891,175.117301019994,1.2147349359109,439.210710698616,177.610746875918,0.297396204478268,-86.2304810580695,39.7897176425733
434.452766972036,186.376549410319,-1.2147349359109,448.768668329481,181.898272026781,1.2147349359109,441.364247944951,184.214510978084,0.297577393055726,-86.2304558500307,39.789777040974
436.400154701139,192.867779088936,-1.2147349359109,450.816592888278,188.724554499756,1.2147349359109,443.361295177668,190.867176165133,0.297803243058733,-86.2304324737719,39.7898368792216
438.198861114946,199.406361518246,-1.2147349359109,452.705644437245,195.59149092544,1.2147349359109,445.204212783832,197.564153671439,0.29793404575692,-86.2304109016636,39.7898971160421
439.851615642094,205.987852606021,-1.2147349359109,454.439292408447,202.495047635743,1.2147349359109,446.886349727597,204.303488840292,0.296268988954104,-86.2303912115592,39.7899577338541
441.296359754907,212.488455217727,-1.2147349359109,456.01188190561,209.580980741112,1.2147349359109,448.359132769272,211.093001352077,0.2886863047862,-86.2303739720282,39.7900188029925
442.420703041589,219.000299841351,-1.2147349359109,457.256794917906,216.788879972244,1.2147349359109,449.556483996845,217.936663412292,0.292146956069241,-86.2303599565399,39.790080359186
443.26325511017,225.598330597995,-1.2147349359109,458.177217320004,223.99404533545,1.2147349359109,450.460209020619,224.824158924522,0.296253860909026,-86.2303493780669,39.790142309645
443.861033847844,232.268299591978,-1.2147349359109,458.821404058744,231.178656002176,1.2147349359109,451.094322498825,231.741460584689,0.298806124900869,-86.230341955508,39.7902045281993
444.25250939517,238.998952977034,-1.2147349359109,459.237618607729,238.330745009647,1.2147349359109,451.503165966315,238.67563558247,0.30002735979577,-86.2303371698271,39.790266898523
444.47684799255,245.781759529233,-1.2147349359109,459.473014795993,245.442670745402,1.2147349359109,451.734971620634,245.617641035883,0.300719740364135,-86.2303344564466,39.7903293392787
444.573518618862,252.611016768686,-1.2147349359109,459.573180040497,252.510233653445,1.2147349359109,451.835353971808,252.562224308622,0.301383714475017,-86.2303332814299,39.7903918032209
444.582163646443,259.483612908958,-1.12536505366564,459.582086628114,259.531681026519,1.12536505366564,451.845900171338,259.506889971439,0.303672122856297,-86.2303331579823,39.7904542679042
444.54274096774,266.397356007285,-0.954885944721538,459.542351101138,266.505503342232,0.954885944721538,451.817095722181,266.449804178458,0.30974399136767,-86.2303334951503,39.7905167168338
444.495849374061,273.35389747342,-0.785404107838253,459.495640458899,273.43306445656,0.785404107838253,451.797303155165,273.392433621619,0.31676820025807,-86.2303337268304,39.7905791632021
444.479444728289,280.334917388273,-0.616700410842466,459.479444628664,280.336646187175,0.616700410842466,451.806552047631,280.335761861285,0.322253811136188,-86.2303336185683,39.7906416158558
444.488033669616,287.298384377,-0.448599249349049,459.487987631969,287.261220855956,0.448599249349049,451.844500473222,287.280158173803,0.327162169603565,-86.2303331743664,39.7907040781164
444.512475454421,294.258033705065,-0.280923509656074,459.512327495041,294.191409689108,0.280923509656074,451.902896229671,294.225208080497,0.331137412704482,-86.23033249082,39.7907665462558
444.548376319737,301.213528875583,-0.113512993280878,459.548126053067,301.126880520313,0.113512993280878,451.973731374733,301.170635173071,0.333839018008446,-86.2303316616656,39.7908290177879
444.591347119746,308.164550327627,0,459.591031966014,308.067316009393,0,452.051564629678,308.116190034001,0.334722916312021,-86.2303307505953,39.7908914904692
444.637006814747,315.111001736731,0,459.636684182441,315.012620513516,0,452.125878422061,315.061883056964,0.334953189025354,-86.2303298807218,39.7909539643932
444.680980712306,322.052483001092,0,459.680710174316,321.962393787062,0,452.181340423342,322.007435421199,0.334857973269712,-86.2303292315163,39.791016437052
444.718905944957,328.988925361335,0,459.718731415223,328.916566107822,0,452.220155957512,328.952739283544,0.33482890649569,-86.2303287771645,39.7910789074757
444.74643046579,335.920414478599,0,459.746362388913,335.875222646591,0,452.24548112689,335.897821320214,0.334837614064623,-86.230328480723,39.7911413759041
444.759211514822,342.847026864985,0,459.759209056818,342.838439658622,0,452.256466787939,342.842734832402,0.334839285719228,-86.2303283521313,39.7912038428167
444.752915336811,349.768788192515,0,459.752868577299,349.806241939468,0,452.248123686056,349.78750315998,0.334828491135682,-86.2303284497907,39.7912663084235
444.718505146975,356.672029350143,0,459.718023629001,356.79221798261,0,452.21172935497,356.73207130225,0.334824687590448,-86.2303288758014,39.7913287722296
444.644724202644,363.578174485432,0,459.643439274204,363.774506352859,0,452.141906905276,363.67631195077,0.33482729381932,-86.2303296931018,39.7913912330901
444.541152650756,370.495700763552,0,459.539088582568,370.744533609614,0,452.041821783932,370.620145410886,0.33483301653178,-86.2303308646393,39.791453690288
444.41861070994,377.424714230373,0,459.416039966097,377.702411379349,0,451.920961722714,377.563630137311,0.334842703215034,-86.230332279356,39.7915161443492
444.287971672015,384.36538874248,0,459.285303116311,384.648319034104,0,451.791101174827,384.506938099191,0.334853296512585,-86.2303337994271,39.7915785968205
444.160163139632,391.317924258137,0,459.157830358499,391.582457795003,0,451.663831823827,391.450276309128,0.334844821131457,-86.2303352891672,39.7916410495639
444.046135762513,398.280600098657,0,459.044428425116,398.506912287663,0,451.546521195678,398.393774890212,0.33484944178174,-86.2303366623363,39.7917035037497
443.941155236645,405.2238424973,0,458.939434470572,405.451042895978,0,451.437985734623,405.337407717109,0.334852920768808,-86.2303379327885,39.791765959143
443.835803838878,412.167164567137,0,458.834072323977,412.395073428016,0,451.333216766278,412.281092841026,0.334857383340832,-86.2303391591524,39.7918284150067
443.7301647771,419.110567319674,0,458.728425218688,419.339004896051,0,451.228750111839,419.224777808737,0.334857956711479,-86.2303403819775,39.791890870869
443.624321238758,426.054053297224,0,458.622576361152,426.28283984314,0,451.12351358564,426.168447558436,0.334858562760597,-86.2303416138143,39.7919533265945
443.518356419301,432.997624701986,0,458.51660895936,433.226580471989,0,451.017665512775,433.112105377878,0.334859056941798,-86.2303428528095,39.7920157822126
443.412353519656,439.941283571828,0,458.410606220321,440.170228820762,0,450.911600902618,440.055758043833,0.334859337793947,-86.2303440943394,39.7920782377844
443.306395747277,446.885031718718,0,458.304651351108,447.113786701547,0,450.805582247554,446.999410105406,0.334859205700785,-86.2303453353313,39.7921406933507
443.200566314768,453.828870823544,0,458.198827557483,454.057255795188,0,450.699734280811,453.94306387803,0.33485916919711,-86.2303465743253,39.7922031489324
443.094948440139,460.772802422277,0,458.093218044154,461.000637637477,0,450.594125220798,460.886720667565,0.334859125447118,-86.2303478105228,39.7922656045413
442.98962534599,467.716827961496,0,457.987906013954,467.943933674688,0,450.488819278781,467.830381629691,0.334859057428986,-86.2303490431721,39.7923280601877
442.884680259199,474.660948819408,0,457.882974667535,474.88714528461,0,450.383891121014,474.77404801206,0.334858979751477,-86.2303502713993,39.7923905158828
442.780196410716,481.605166320056,0,457.778507203157,481.830273790768,0,450.279422933197,481.717721122936,0.334858902196414,-86.2303514942424,39.7924529716385
442.676257035418,488.549481742623,0,457.674586816542,488.773320471738,0,450.175499244984,488.661402261108,0.334858826391506,-86.2303527107119,39.7925154274663
442.572945372012,495.493896327102,0,457.571296700784,495.716286566823,0,450.072204338075,495.60509268213,0.334858751314339,-86.2303539198213,39.7925778833777
442.470344662984,502.438411277333,0,457.46872004629,502.659173279111,0,449.969621799532,502.548793594767,0.334858676211841,-86.230355120592,39.7926403393834
442.368538154553,509.383027762189,0,457.366940040739,509.60198177667,0,449.867834832929,509.49250616702,0.334858600942423,-86.2303563120503,39.792702795494
442.267609096516,516.327746925146,0,457.266039868922,516.54471320213,0,449.766910810573,516.436231312451,0.334858645260021,-86.2303574934075,39.7927652517177
442.167619069421,523.272309987534,0,457.166073597375,523.487627829122,0,449.66673699549,523.379967338673,0.334858783158773,-86.2303586659832,39.7928277080393
442.067888068657,530.215949191221,0,457.06633963282,530.431473383464,0,449.5669480624,530.323708905003,0.334859186615532,-86.2303598340537,39.7928901644107
441.968063441038,537.159591271436,0,456.966512160689,537.375313324072,0,449.467205709958,537.267451117044,0.334859246672084,-86.2303610015789,39.7929526207879
441.868149116916,544.103236294803,0,456.866595111669,544.319147717577,0,449.367355439095,544.21119176614,0.334859316654464,-86.2303621703674,39.793015077151
441.768149026722,551.046884323044,0,456.766592416512,551.262976625707,0,449.267376210341,551.154930553455,0.33485931410511,-86.2303633406653,39.7930775334974
441.668067101028,557.990535408375,0,456.666508006098,558.206800100683,0,449.167292173929,558.098667821151,0.334859341318013,-86.2303645121901,39.7931399898301
441.567907270306,564.934189610468,0,456.56634581119,565.150618202184,0,449.06712569918,565.042403894182,0.334859360887034,-86.2303656846799,39.7932024461521
441.467673465066,571.87784698678,0,456.466109762579,572.09443098767,0,448.96688770348,571.986138930758,0.334859368426598,-86.2303668580069,39.7932649024648
441.367369615831,578.821507594405,0,456.36580379105,579.038238514243,0,448.866582290126,578.929872990551,0.334859370689715,-86.230368032123,39.7933273587687
441.26699965313,585.765171490377,0,456.265431827383,585.982040838939,0,448.766211893528,585.873606109036,0.334859372601649,-86.2303692069997,39.7933898150641
441.166567507501,592.708838731642,0,456.164997802349,592.92583801871,0,448.665779460355,592.817338328957,0.334859375472799,-86.2303703826026,39.7934522713514
441.06607710949,599.652509375029,0,456.064505646716,599.869630110391,0,448.565288643985,599.76106970313,0.33485937898592,-86.2303715588889,39.7935147276311
440.965532389651,606.596183477301,0,455.963959291244,606.813417170745,0,448.464743426131,606.704800289055,0.334859382675241,-86.2303727358121,39.7935771839037
440.864937278543,613.539861095196,0,455.863362666684,613.757199256517,0,448.364147833372,613.648530144857,0.334859386332206,-86.2303739133248,39.7936396401698
440.764295706734,620.483542285471,0,455.762719703781,620.700976424467,0,448.263505845174,620.592259328003,0.334859389930309,-86.2303750913807,39.7937020964298
440.663611604798,627.427227104914,0,455.662034333273,627.644748731386,0,448.162821400963,627.535987895409,0.334859393498483,-86.2303762699335,39.7937645526843
440.562888903314,634.370915610355,0,455.561310485886,634.588516234106,0,448.062098425712,634.479715903821,0.334859397060742,-86.2303774489373,39.7938270089337
440.462131532868,641.314607858666,0,455.460552092341,641.532278989504,0,447.961340844477,641.423443410035,0.334859400625909,-86.2303786283462,39.7938894651787
440.361343424053,648.258303906766,0,455.359763083349,648.4760370545,0,447.860552585679,648.367170470935,0.33485940419421,-86.2303798081142,39.7939519214196
440.260528507465,655.202003811612,0,455.258947389615,655.419790486052,0,447.759737579848,655.310897143478,0.334859407763783,-86.2303809881953,39.794014377657
440.159690713711,662.145707630199,0,455.158108941834,662.363539341159,0,447.658899758069,662.254623484667,0.334859411333396,-86.2303821685435,39.7940768338915
440.058833973401,669.089415419556,0,455.057251670693,669.307283676851,0,447.558043051259,669.198349551533,0.334859414902763,-86.2303833491127,39.7941392901235
439.957962217153,676.03312723674,0,454.956379506873,676.251023550187,0,447.45717139014,676.142075401137,0.334859418471993,-86.230384529857,39.7942017463535
439.85707937559,682.976843138834,0,454.855496381045,683.19475901825,0,447.356288705413,683.085801090559,0.334859422041102,-86.2303857107303,39.7942642025821
439.756189379346,689.920563182935,0,454.754606223873,690.138490138139,0,447.255398927738,690.0295266769,0.334859425610039,-86.2303868916866,39.7943266588097
439.655296159056,696.86428742615,0,454.653712966014,697.082216966961,0,447.154505987729,696.973252217264,0.33485942914017,-86.2303880726799,39.794389115037
439.554403645374,703.808015925061,0,454.552820538126,704.025939561297,0,447.053613815907,703.91697776823,0.334859425122484,-86.2303892536643,39.7944515712643
439.453515768949,710.751748737037,0,454.451932870846,710.96965797852,0,446.952726342967,710.860703387171,0.334859421743673,-86.2303904345936,39.7945140274923
439.352636460438,717.695485919255,0,454.351053894808,717.913372275802,0,446.851847499665,717.804429131262,0.334859418307524,-86.230391615422,39.7945764837214
439.251769650507,724.639227528872,0,454.25018754064,724.857082510302,0,446.750981216658,724.748155057659,0.334859414746667,-86.2303927961033,39.7946389399521
439.15091926983,731.582973623003,0,454.149337738961,731.800788739136,0,446.650131424582,731.691881223478,0.334859411159852,-86.2303939765915,39.7947013961849
439.050089249088,738.52672425873,0,454.048508420386,738.744491019381,0,446.549302054086,738.635607685798,0.334859407584962,-86.2303951568408,39.7947638524205
438.94928351897,745.470479493081,0,453.94770351552,745.688189408066,0,446.448497035754,745.579334501646,0.33485940401724,-86.2303963368049,39.7948263086592
438.848506010173,752.414239383038,0,453.846926954965,752.631883962173,0,446.347720300184,752.523061728004,0.334859400449639,-86.2303975164381,39.7948887649016
438.747760653403,759.35800398553,0,453.746182669315,759.575574738626,0,446.246975778043,759.466789421796,0.334859396880902,-86.2303986956941,39.7949512211482
438.647051379372,766.301773357429,0,453.645474589158,766.519261794296,0,446.146267400006,766.410517639894,0.334859393311795,-86.2303998745271,39.7950136773996
438.546382118804,773.245547555537,0,453.544806645076,773.462945185984,0,446.045599096738,773.3542464391,0.334859389742733,-86.230401052891,39.7950761336561
438.445756802426,780.189326636593,0,453.444182767644,780.406624970425,0,445.944974798895,780.29797587615,0.334859386173721,-86.2304022307397,39.7951385899184
438.345179360979,787.133110657257,0,453.343606887433,787.350301204276,0,445.844398437128,787.241706007702,0.334859382604695,-86.2304034080274,39.795201046187
438.244653725209,794.076899674107,0,453.243082935006,794.293973944113,0,445.743873942092,794.185436890333,0.334859379035641,-86.2304045847079,39.7952635024623
438.144183825872,801.020693743633,0,453.142614840923,801.23764324642,0,445.643405244445,801.129168580529,0.33485937546657,-86.2304057607353,39.7953259587448
438.043773593733,807.964492922229,0,453.042206535736,808.181309167592,0,445.542996274845,808.072901134683,0.334859371897486,-86.2304069360636,39.7953884150351
437.943426959566,814.908297266189,0,452.941861949992,815.124971763915,0,445.442650963953,815.016634609087,0.334859368328393,-86.2304081106467,39.7954508713338
437.843147854152,821.852106831696,0,452.841585014233,822.06863109157,0,445.34237324243,821.96036905992,0.334859364759289,-86.2304092844387,39.7955133276412
437.742940208285,828.795921674821,0,452.741379658996,829.012287206623,0,445.242167040941,828.904104543251,0.334859361190173,-86.2304104573935,39.7955757839578
437.642807952765,835.739741851513,0,452.641249814813,835.955940165018,0,445.142036290153,835.847841115026,0.334859357621047,-86.2304116294651,39.7956382402843
437.542755018403,842.683567417593,0,452.54119941221,842.899590022571,0,445.041984920733,842.791578831063,0.334859354051908,-86.2304128006075,39.7957006966211
437.442785336018,849.627398428746,0,452.44123238171,849.843236834964,0,444.942016863355,849.735317747045,0.334859350482773,-86.2304139707747,39.7957631529686
437.342902836442,856.571234940516,0,452.341352653828,856.786880657733,0,444.842136048691,856.679057918512,0.334859346913618,-86.2304151399207,39.7958256093275
437.243111450513,863.515077008299,0,452.241564159078,863.73052154627,0,444.742346407415,863.622799400856,0.334859343344455,-86.2304163079995,39.7958880656981
437.14341510908,870.458924687339,0,452.141870827966,870.674159555812,0,444.642651870207,870.566542249319,0.334859339775281,-86.230417474965,39.795950522081
437.043817743003,877.402778032713,0,452.042276590997,877.61779474143,0,444.543056367748,877.510286518973,0.334859336206104,-86.2304186407713,39.7960129784767
436.944323283151,884.346637099335,0,451.942785378669,884.561427158035,0,444.443563830724,884.45403226473,0.334859332636923,-86.2304198053723,39.7960754348857
436.844935660404,891.290501941943,0,451.843401121476,891.505056860354,0,444.344178189819,891.397779541323,0.334859329067719,-86.2304209687221,39.7961378913085
436.745658805651,898.234372615093,0,451.74412774991,898.448683902939,0,444.244903375724,898.341528403304,0.334859325498511,-86.2304221307746,39.7962003477455
436.646496649791,905.178249173151,0,451.644969194455,905.392308340148,0,444.145743319131,905.285278905036,0.334859321929291,-86.2304232914839,39.7962628041973
436.547453123737,912.122131670292,0,451.545929385594,912.33593022615,0,444.046701950738,912.22903110069,0.334859318360077,-86.2304244508038,39.7963252606643
436.448532158407,919.066020160485,0,451.447012253807,919.279549614907,0,443.947783201246,919.172785044231,0.334859314790843,-86.2304256086884,39.796387717147
436.349737684735,926.009914697497,0,451.348221729566,926.223166560177,0,443.848991001357,926.116540789421,0.334859311221596,-86.2304267650917,39.7964501736459
436.251073633661,932.953815334873,0,451.249561743344,933.166781115499,0,443.750329281775,933.060298389801,0.334859307652343,-86.2304279199677,39.7965126301615
436.15254393614,939.897722125944,0,451.151036225606,940.110393334195,0,443.65180197321,940.004057898697,0.334859304083076,-86.2304290732704,39.7965750866943
436.054152523135,946.841635123806,0,451.052649106818,947.054003269355,0,443.55341300638,946.947819369202,0.334859300513823,-86.2304302249537,39.7966375432447
435.95590332562,953.785554381326,0,450.954404317438,953.997610973835,0,443.455166312,953.891582854177,0.334859296944534,-86.2304313749716,39.7966999998133
435.857800274582,960.729479951123,0,450.856305787924,960.941216500248,0,443.357065820793,960.835348406238,0.334859293375244,-86.2304325232782,39.7967624564004
435.759847301017,967.673411885575,0,450.758357448729,967.884819900961,0,443.25911546348,967.779116077755,0.334859289805954,-86.2304336698274,39.7968249130066
435.662048335932,974.6173502368,0,450.660563230302,974.828421228087,0,443.16131917079,974.722885920845,0.334859286236645,-86.2304348145732,39.7968873696324
435.564407310349,981.561295056654,0,450.562927063092,981.772020533471,0,443.063680873459,981.666657987358,0.334859282667341,-86.2304359574696,39.7969498262781
435.466928155296,988.505246396731,0,450.465452877541,988.715617868699,0,442.966204502226,988.610432328882,0.334859279097997,-86.2304370984706,39.7970122829443
435.369614801816,995.449204308343,0,450.368144604089,995.659213285073,0,442.868893987832,995.554208996724,0.334859275528674,-86.2304382375302,39.7970747396314
435.272471180961,1002.39316884252,0,450.271006173176,1002.60280683362,0,442.771753261017,1002.49798804191,0.334859271959336,-86.2304393746024,39.7971371963399
435.175501223797,1009.33714005002,0,450.174041515234,1009.54639856507,0,442.674786252531,1009.44176951519,0.334859268389984,-86.2304405096411,39.7971996530702
435.078708861399,1016.28111798128,0,450.077254560697,1016.48998852987,0,442.57799689313,1016.385553467,0.334859264820627,-86.2304416426003,39.7972621098229
434.982098024855,1023.22510268645,0,449.980649239992,1023.43357677816,0,442.481389113575,1023.32933994749,0.334859261251236,-86.2304427734341,39.7973245665983
434.885672645264,1030.16909421537,0,449.884229483545,1030.37716335977,0,442.38496684463,1030.27312900648,0.33485925768188,-86.2304439020964,39.7973870233968
434.789436653738,1037.11309261757,0,449.787999221781,1037.32074832421,0,442.288734017056,1037.21692069351,0.334859254112503,-86.2304450285412,39.797449480219
434.693393981398,1044.05709794226,0,449.691962385118,1044.26433172067,0,442.192694561623,1044.16071505776,0.334859250543103,-86.2304461527225,39.7975119370653
434.597548559378,1051.00111023829,0,449.596122903975,1051.20791359803,0,442.09685240911,1051.10451214812,0.334859246973695,-86.2304472745943,39.7975743939361
434.501904318825,1057.94512955422,0,449.500484708767,1058.15149400481,0,442.001211490299,1058.0483120131,0.334859243404269,-86.2304483941106,39.7976368508319
434.406465190897,1064.88915593825,0,449.405051729905,1065.0950729892,0,441.905775735978,1064.99211470091,0.334859239834879,-86.2304495112253,39.7976993077531
434.311235106762,1071.83318943822,0,449.3098278978,1072.03865059905,0,441.810549076931,1071.93592025939,0.334859236265453,-86.2304506258925,39.7977617647001
434.216217997602,1078.77723010163,0,449.214817142859,1078.98222688182,0,441.715535443952,1078.87972873602,0.334859232696013,-86.2304517380661,39.7978242216733
434.121417794609,1085.72127797561,0,449.120023395485,1085.92580188466,0,441.620738767839,1085.82354017794,0.334859229126561,-86.2304528477002,39.7978866786732
434.026838428988,1092.66533310693,0,449.02545058608,1092.86937565431,0,441.526162979398,1092.76735463191,0.334859225557102,-86.2304539547487,39.7979491357002
433.932483831957,1099.60939554197,0,448.931102645044,1099.81294823715,0,441.431812009438,1099.71117214431,0.334859221987664,-86.2304550591656,39.7980115927547
433.838357934742,1106.55346532675,0,448.836983502772,1106.75651967919,0,441.337689788769,1106.65499276114,0.334859218418192,-86.2304561609049,39.7980740498371
433.744464668585,1113.49754250688,0,448.743097089659,1113.70009002602,0,441.243800248207,1113.59881652802,0.334859214848716,-86.2304572599205,39.7981365069479
433.650807964736,1120.44162712758,0,448.649447336095,1120.64365932287,0,441.150147318573,1120.54264349015,0.334859211279228,-86.2304583561666,39.7981989640873
433.55739175446,1127.38571923368,0,448.556038172469,1127.58722761454,0,441.056734930695,1127.48647369237,0.334859207709734,-86.230459449597,39.798261421256
433.464219969032,1134.3298188696,0,448.462873529167,1134.53079494545,0,440.963567015405,1134.43030717908,0.334859204140239,-86.2304605401657,39.7983238784542
433.371296539739,1141.27392607933,0,448.369957336571,1141.47436135958,0,440.870647503535,1141.37414399428,0.334859200570731,-86.2304616278268,39.7983863356823
433.27862539788,1148.21804090644,0,448.277293525063,1148.41792690049,0,440.777980325926,1148.31798418152,0.334859197001215,-86.2304627125342,39.7984487929407
433.186210474764,1155.16216339409,0,448.184886025019,1155.36149161132,0,440.685569413421,1155.26182778396,0.334859193431695,-86.2304637942419,39.7985112502299
433.094055701714,1162.10629358499,0,448.092738766814,1162.30505553479,0,440.593418696869,1162.20567484431,0.334859189862158,-86.230464872904,39.7985737075502
433.002165010064,1169.0504315214,0,448.00085568082,1169.24861871314,0,440.501532107121,1169.14952540482,0.334859186292613,-86.2304659484743,39.7986361649019
432.910542195763,1175.99458752204,-0.0341251266413788,447.909240562022,1176.19219146421,0.0341251266413788,440.410096078751,1176.09339218999,0.334794845052429,-86.2304670187706,39.7986986223996
432.819191673721,1182.93872490748,-0.0898827501327899,447.8178978243,1183.13573711168,0.0898827501327899,440.315381922712,1183.03718946497,0.33484773222365,-86.2304681274387,39.7987610792721
432.728116754733,1189.88289086677,-0.145650475277649,447.726830777493,1190.07930284058,0.145650475277649,440.215601883019,1189.98094138835,0.33471483135052,-86.2304692954051,39.7988235357367
432.637321524386,1196.82707381882,-0.20143437724709,447.636043506159,1197.02287707076,0.20143437724709,440.113400270566,1196.92467150295,0.334379958045232,-86.230470491717,39.7988859920051
432.546810022639,1203.77126554755,-0.257240568339111,447.545540049214,1203.96645158684,0.257240568339111,440.01093785042,1203.86840000793,0.333887393081559,-86.2304716910817,39.798948448259
432.45658633131,1210.71545450665,-0.313075138429586,447.455324487412,1210.91001484354,0.313075138429586,439.909028299035,1210.81212594693,0.333258305071179,-86.2304728839749,39.7990109044898
432.366654479452,1217.65963307958,-0.36894422314429,447.365400848736,1217.85355922507,0.36894422314429,439.807695831037,1217.75584195145,0.332494338612437,-86.2304740701131,39.7990733606313
432.277018442232,1224.60379772718,-0.424854006688969,447.275773107269,1224.79708119266,0.424854006688969,439.706811887791,1224.69954275782,0.33159172677928,-86.2304752510012,39.799135816636
432.18768242843,1231.54792666768,-0.480810544136696,447.186445470674,1231.74055896667,0.480810544136696,439.608372187667,1231.64323216217,0.33066726182941,-86.2304764032783,39.7991982725383
432.106980289643,1238.51645628123,-0.53681387251069,447.106302966044,1238.65900188516,0.53681387251069,439.520091666398,1238.58690658045,0.32985639468827,-86.2304774366381,39.7992607283057
432.050702325201,1245.47811875527,-0.592861844863498,447.050322217602,1245.58490397658,0.592861844863498,439.446527807543,1245.53077108572,0.328003529660581,-86.2304782977333,39.7993231857829
432.001701511739,1252.41991651648,-0.648991698286115,447.001285555327,1252.53162380961,0.648991698286115,439.380379797214,1252.47486818586,0.325962143476535,-86.230479072023,39.7993856453522
431.941282207373,1259.34202815102,-0.705196284276498,446.940462284616,1259.49886249177,0.705196284276498,439.305358528947,1259.41902836374,0.323936247569401,-86.2304799501778,39.7994481054888
431.851058361558,1266.24438119462,-0.761485837130635,446.849106329888,1266.48636702,0.761485837130635,439.20180087186,1266.36298166177,0.321870655898151,-86.2304811623627,39.7995105637646
431.712820008432,1273.12652701002,-0.817870223000007,446.708323546528,1273.49377847555,0.817870223000007,439.049900534315,1273.30621778002,0.319636985339926,-86.2304829404186,39.7995730155897
431.508419958689,1279.98751132901,-0.874355794257833,446.498949035976,1280.52046346852,0.874355794257833,438.830451589749,1280.24782852116,0.31720047940472,-86.2304855091587,39.7996354527951
431.219685785732,1286.82574213697,-0.93094580922357,446.201441776175,1287.56532813117,0.93094580922357,438.524558705646,1287.18635284962,0.314547088691681,-86.2304890897607,39.7996978622394
430.828362973871,1293.63885960006,-0.987651404048246,445.795805544013,1294.62661610321,0.987651404048246,438.113227175036,1294.11961454265,0.311683749095897,-86.2304939045653,39.7997602243483
430.316096321674,1300.42360546661,-1.04448126993836,445.261547662483,1301.70168379736,1.04448126993836,437.577159257407,1301.04454404087,0.308617801895694,-86.2305001794607,39.7998225115121
429.664457909978,1307.17569400777,-1.10144297281457,444.577690165254,1308.78675071074,1.10144297281457,436.896748510274,1307.95698878015,0.305351395088825,-86.2305081439482,39.7998846863802
428.855030731237,1313.8896907767,-1.1585324233004,443.722851068114,1315.87662772344,1.1585324233004,436.052190356106,1314.85151988628,0.301885541615019,-86.2305180298486,39.7999467001218
427.869556970959,1320.55890892165,-1.2147349359109,442.675415846461,1322.96443234883,1.2147349359109,435.023661639782,1321.72124381395,0.298223359478672,-86.2305300692001,39.8000084907321
426.690187425621,1327.17518671675,-1.2147349359109,441.413850953653,1330.04114769229,1.2147349359109,433.791751463114,1328.55750609408,0.296000888963476,-86.2305444892151,39.8000699803673
425.299795793184,1333.72889766938,-1.2147349359109,439.917135190426,1337.09540757518,1.2147349359109,432.342882385133,1335.35098635015,0.294578715514325,-86.2305614488233,39.8001310851941
423.682291966017,1340.20929753882,-1.2147349359109,438.165248557013,1344.11365003101,1.2147349359109,430.660065407301,1342.09038356086,0.29437787881331,-86.2305811468879,39.8001917035641
421.816479399263,1346.63663170185,-1.2147349359109,436.153987074174,1351.04524527891,1.2147349359109,428.749667225179,1348.76850473549,0.299041514756949,-86.230603508884,39.8002517707789
419.755714139325,1353.1263959665,-1.2147349359109,434.008206249683,1357.80255557073,1.2147349359109,426.654874698277,1355.38997034073,0.300878753929745,-86.2306280292917,39.8003113283979
417.571533624959,1359.55819653706,-1.2147349359109,431.722194521981,1364.53401769316,1.2147349359109,424.409227700894,1361.96254663,0.298761911140643,-86.230654315513,39.8003704462758
